-142.082325 -19.82906
181.494554	14.402428
182.744445	14.385954
183.994336	14.369442
185.244226	14.352892
186.494115	14.336303
187.744004	14.319675
188.993892	14.303007
190.24378	14.286297
191.493667	14.269545
192.743554	14.25275
193.99344	14.235912
195.243325	14.219029
196.49321	14.202101
197.743094	14.185127
198.992978	14.168106
200.24286	14.151037
201.492743	14.13392
202.742624	14.116753
203.992505	14.099537
205.242385	14.08227
206.492265	14.064951
207.742143	14.047579
